Company,Instrument,Credit Rating,1Y Range,% Assets
Piramal Enterprises 91-D 01/10/2019,Commercial Paper,A1+,0.00 - 1.45,1.45
9.75% Uttar Pradesh Power Corporation 2022,Debenture,A+,1.16 - 1.42,1.42
8.47% PNB Housing Finance 2021,Debenture,AA+,0.00 - 1.33,1.33
9.75% Uttar Pradesh Power Corporation 2020,Debenture,A+,1.05 - 1.30,1.30
9.75% Uttar Pradesh Power Corporation 2021,Debenture,A+,1.05 - 1.29,1.29
9.8% ECL Finance 2019,Debenture,AA-,0.00 - 1.29,1.29
665. Kotak Medium Term Fund - Regular Plan
8.97% Uttar Pradesh Power Corporation 2022,Bonds,AA,5.47 - 6.78,6.78
9.9% Coastal Gujarat Power 2028,Debenture,AA,0.00 - 6.51,6.51
9.25% Reliance Jio Infocomm 2024,Debenture,AAA,5.02 - 5.99,5.99
9.15% Punjab National Bank,Bonds,A,0.00 - 5.66,5.66
8.45% Sikka Ports and Terminals 2023,Debenture,AAA,3.73 - 5.44,5.44
10.9% Punjab & Sind Bank 2099,Bonds,A+,4.16 - 5.21,5.21
9.25% Power Finance Corp. 2024,Non Convertible Debenture,AAA,0.00 - 4.52,4.52
10.5% Aasan Corporate Solutions 2020,Zero Coupon Bonds,A+,0.00 - 4.72,3.33
9.75% Jamnagar Utilities and Power 2024,Debenture,AAA,2.35 - 2.98,2.98
7.49% Nat. Highways Authority 2029,Debenture,AAA,0.00 - 2.84,2.84
9.5% Union Bank of India 2048,Bonds,AA-,1.75 - 2.27,2.27
8.3% REC 2029,Non Convertible Debenture,AAA,0.00 - 2.17,2.17
Piramal Enterprises 98-D 10/12/2019,Commercial Paper,A1+,0.00 - 2.13,2.13
10.25% Shriram Transport Finance 2024,Non Convertible Debenture,AA+,0.00 - 2.05,2.05
4% HPCL Mittal Energy 2022,Debenture,AA+,0.00 - 1.80,1.80
7.75% Bank of Baroda 2034,Debenture,AAA,0.00 - 1.72,1.72
8.48% Uttar Pradesh Power Corporation 2022,Structured Obligation,AA,1.26 - 1.57,1.57
9.95% Food Corporation of India 2022,Bonds,AAA,0.00 - 3.73,1.54
8.7% Reliance Jio Infocomm 2021,Debenture,AAA,0.00 - 1.47,1.47
Piramal Enterprises 91-D 01/10/2019,Commercial Paper,A1+,0.00 - 1.45,1.45
9.75% Uttar Pradesh Power Corporation 2022,Debenture,A+,1.16 - 1.42,1.42
8.47% PNB Housing Finance 2021,Debenture,AA+,0.00 - 1.33,1.33
9.75% Uttar Pradesh Power Corporation 2020,Debenture,A+,1.05 - 1.30,1.30
9.75% Uttar Pradesh Power Corporation 2021,Debenture,A+,1.05 - 1.29,1.29
9.8% ECL Finance 2019,Debenture,AA-,0.00 - 1.29,1.29
666. Kotak Money Market Scheme - Direct Plan
Power Finance Corp. 360-D 06/03/2020,Commercial Paper,A1+,0.00 - 8.55,8.55
Bank of Baroda 2020,Certificate of Deposit,A1+,0.00 - 6.63,6.63
LIC Housing Fin. 142-D 17/01/2020,Commercial Paper,A1+,0.00 - 6.67,5.22
Larsen & Toubro 182-D 28/02/2020,Commercial Paper,A1+,0.00 - 5.18,5.18
Axis Bank 2020,Certificate of Deposit,A1+,0.00 - 4.54,4.54
HDFC 364-D 26/08/2020,Commercial Paper,A1+,0.00 - 4.25,4.25
SIDBI 2020,Certificate of Deposit,A1+,0.00 - 4.06,4.06
SIDBI 2020,Commercial Paper,AAA,0.00 - 4.05,4.05
REC 318-D 30/12/2019,Commercial Paper,A1+,0.00 - 4.06,3.93
HDB Financial Services 365-D 22/07/2020,Commercial Paper,A1+,0.00 - 3.67,3.01
ICICI Bank 2020,Certificate of Deposit,A1+,0.00 - 3.00,3.00
National Bank Agr. Rur. Devp 252-D 31/01/2020,Commercial Paper,A1+,0.00 - 2.60,2.60
Tata Steel Long Products 28-D 11/10/2019,Commercial Paper,A1+,0.00 - 2.39,2.39
National Bank Agr. Rur. Devp 310-D 13/03/2020,Commercial Paper,A1+,0.00 - 2.33,2.33
Azim Premji Trust 64-D 27/11/2019,Commercial Paper,A1+,0.00 - 2.11,2.11
JM Financial Products 365-D 30/01/2020,Commercial Paper,A1+,0.00 - 2.92,2.06
National Bank Agr. Rur. Devp 313-D 08/06/2020,Commercial Paper,A1+,0.00 - 2.03,2.03
Aditya Birla Finance 333-D 07/07/2020,Commercial Paper,A1+,0.00 - 2.01,2.01
HDFC 363-D 13/02/2020,Commercial Paper,A1+,0.00 - 1.82,1.82
Tata Capital Housing Finance 364-D 07/08/2020,Commercial Paper,A1+,0.00 - 1.75,1.75
Andhra Bank 2020,Certificate of Deposit,A1+,0.00 - 1.84,1.55
HDFC 352-D 28/02/2020,Commercial Paper,A1+,0.00 - 1.30,1.30
Cholamandalam Invest. & Fin. 351-D 13/03/2020,Commercial Paper,A1+,0.00 - 1.29,1.29
Aditya Birla Finance 291-D 13/03/2020,Commercial Paper,A1+,0.00 - 1.37,1.29
Muthoot Finance 87-D 04/10/2019,Commercial Paper,A1+,0.00 - 1.06,1.06
667. Kotak Money Market Scheme Regular Plan
Power Finance Corp. 360-D 06/03/2020,Commercial Paper,A1+,0.00 - 8.55,8.55
Bank of Baroda 2020,Certificate of Deposit,A1+,0.00 - 6.63,6.63
LIC Housing Fin. 142-D 17/01/2020,Commercial Paper,A1+,0.00 - 6.67,5.22
Larsen & Toubro 182-D 28/02/2020,Commercial Paper,A1+,0.00 - 5.18,5.18
Axis Bank 2020,Certificate of Deposit,A1+,0.00 - 4.54,4.54
HDFC 364-D 26/08/2020,Commercial Paper,A1+,0.00 - 4.25,4.25
SIDBI 2020,Certificate of Deposit,A1+,0.00 - 4.06,4.06
SIDBI 2020,Commercial Paper,AAA,0.00 - 4.05,4.05
REC 318-D 30/12/2019,Commercial Paper,A1+,0.00 - 4.06,3.93
HDB Financial Services 365-D 22/07/2020,Commercial Paper,A1+,0.00 - 3.67,3.01
ICICI Bank 2020,Certificate of Deposit,A1+,0.00 - 3.00,3.00
National Bank Agr. Rur. Devp 252-D 31/01/2020,Commercial Paper,A1+,0.00 - 2.60,2.60
Tata Steel Long Products 28-D 11/10/2019,Commercial Paper,A1+,0.00 - 2.39,2.39
National Bank Agr. Rur. Devp 310-D 13/03/2020,Commercial Paper,A1+,0.00 - 2.33,2.33
Azim Premji Trust 64-D 27/11/2019,Commercial Paper,A1+,0.00 - 2.11,2.11
JM Financial Products 365-D 30/01/2020,Commercial Paper,A1+,0.00 - 2.92,2.06
National Bank Agr. Rur. Devp 313-D 08/06/2020,Commercial Paper,A1+,0.00 - 2.03,2.03
Aditya Birla Finance 333-D 07/07/2020,Commercial Paper,A1+,0.00 - 2.01,2.01
HDFC 363-D 13/02/2020,Commercial Paper,A1+,0.00 - 1.82,1.82
Tata Capital Housing Finance 364-D 07/08/2020,Commercial Paper,A1+,0.00 - 1.75,1.75
Andhra Bank 2020,Certificate of Deposit,A1+,0.00 - 1.84,1.55
HDFC 352-D 28/02/2020,Commercial Paper,A1+,0.00 - 1.30,1.30
Cholamandalam Invest. & Fin. 351-D 13/03/2020,Commercial Paper,A1+,0.00 - 1.29,1.29
Aditya Birla Finance 291-D 13/03/2020,Commercial Paper,A1+,0.00 - 1.37,1.29
Muthoot Finance 87-D 04/10/2019,Commercial Paper,A1+,0.00 - 1.06,1.06
668. Kotak Savings Fund - Direct Plan
National Bank Agr. Rur. Devp 310-D 13/03/2020,Commercial Paper,A1+,0.00 - 6.46,6.46
Power Finance Corp. 360-D 06/03/2020,Commercial Paper,A1+,0.00 - 4.85,4.85
Reliance Industries 180-D 03/03/2020,Commercial Paper,A1+,0.00 - 4.62,4.62
Axis Bank 2020,Certificate of Deposit,A1+,0.00 - 4.50,4.50
SIDBI 2020,Certificate of Deposit,AAA,0.00 - 4.50,4.50
National Bank Agr. Rur. Devp 2020,Certificate of Deposit,A1+,0.00 - 3.59,3.59
REC 318-D 30/12/2019,Commercial Paper,A1+,0.00 - 4.33,3.50
6.78% Reliance Industries 2020,Non Convertible Debenture,AAA,0.00 - 3.12,3.12
Bank of Baroda 2020,Certificate of Deposit,A1+,0.00 - 2.95,2.95
9.48% Bank of Baroda,Bonds,AA,0.57 - 2.92,2.92
Bahadur Chand Investments 2024,Floating Rate Debenture,AA,0.00 - 3.79,2.86
8.8071% L&T Finance 2020,Bonds/Debentures,AAA,0.00 - 3.79,2.85
Oriental Bank of Com. 2020,Certificate of Deposit,A1+,0.00 - 2.77,2.77
L&T Infrastructre Finance 364-D 17/01/2020,Commercial Paper,A1+,0.00 - 2.56,2.56
SIDBI 2020,Debenture,AAA,0.00 - 2.25,2.25
HDFC 364-D 09/09/2020,Commercial Paper,A1+,0.00 - 2.00,2.00
Reliance Retail Ltd. 2019,Securitised Debt,AAA,0.00 - 1.91,1.91
8.3403% L&T Infrastructre Finance 2019,Debenture,AAA,0.00 - 2.68,1.90
Tata Motors 277-D 28/02/2020,Commercial Paper,A1+,0.00 - 1.84,1.84
National Bank Agr. Rur. Devp 2020,Certificate of Deposit,A1+,0.00 - 1.82,1.81
SIDBI 2020,Certificate of Deposit,AAA,0.00 - 1.80,1.80
HDFC 2020,Debenture,AAA,0.00 - 1.68,1.68
Shriram Transport Finance 2022,Debenture,AA+,1.24 - 2.57,1.66
8.9% Aditya Birla Finance 2021,Zero Coupon Bonds,AAA,0.00 - 1.43,1.43
HDFC 364-D 05/08/2020,Commercial Paper,A1+,0.00 - 1.68,1.34
669. Kotak Savings Fund Regular Plan
National Bank Agr. Rur. Devp 310-D 13/03/2020,Commercial Paper,A1+,0.00 - 6.46,6.46
Power Finance Corp. 360-D 06/03/2020,Commercial Paper,A1+,0.00 - 4.85,4.85
Reliance Industries 180-D 03/03/2020,Commercial Paper,A1+,0.00 - 4.62,4.62
Axis Bank 2020,Certificate of Deposit,A1+,0.00 - 4.50,4.50
SIDBI 2020,Certificate of Deposit,AAA,0.00 - 4.50,4.50
National Bank Agr. Rur. Devp 2020,Certificate of Deposit,A1+,0.00 - 3.59,3.59
REC 318-D 30/12/2019,Commercial Paper,A1+,0.00 - 4.33,3.50
6.78% Reliance Industries 2020,Non Convertible Debenture,AAA,0.00 - 3.12,3.12
Bank of Baroda 2020,Certificate of Deposit,A1+,0.00 - 2.95,2.95
9.48% Bank of Baroda,Bonds,AA,0.57 - 2.92,2.92
Bahadur Chand Investments 2024,Floating Rate Debenture,AA,0.00 - 3.79,2.86
8.8071% L&T Finance 2020,Bonds/Debentures,AAA,0.00 - 3.79,2.85
Oriental Bank of Com. 2020,Certificate of Deposit,A1+,0.00 - 2.77,2.77
L&T Infrastructre Finance 364-D 17/01/2020,Commercial Paper,A1+,0.00 - 2.56,2.56
SIDBI 2020,Debenture,AAA,0.00 - 2.25,2.25
HDFC 364-D 09/09/2020,Commercial Paper,A1+,0.00 - 2.00,2.00
Reliance Retail Ltd. 2019,Securitised Debt,AAA,0.00 - 1.91,1.91
8.3403% L&T Infrastructre Finance 2019,Debenture,AAA,0.00 - 2.68,1.90
Tata Motors 277-D 28/02/2020,Commercial Paper,A1+,0.00 - 1.84,1.84
National Bank Agr. Rur. Devp 2020,Certificate of Deposit,A1+,0.00 - 1.82,1.81
SIDBI 2020,Certificate of Deposit,AAA,0.00 - 1.80,1.80
HDFC 2020,Debenture,AAA,0.00 - 1.68,1.68
Shriram Transport Finance 2022,Debenture,AA+,1.24 - 2.57,1.66
8.9% Aditya Birla Finance 2021,Zero Coupon Bonds,AAA,0.00 - 1.43,1.43
HDFC 364-D 05/08/2020,Commercial Paper,A1+,0.00 - 1.68,1.34
674. L&T Banking and PSU Debt Fund
8.5% National Bank Agr. Rur. Devp,Debenture,AAA,0.00 - 9.51,9.51
9.05% HDFC 2023,Debenture,AAA,0.00 - 9.02,9.02
8.85% HDFC Bank 2099,Bonds,AA+,0.00 - 8.92,6.78
State Bank of India 2056,Debenture,AA+,0.00 - 8.27,5.45
7.61% HUDCO 2022,Debenture,AAA,0.00 - 6.29,5.43
7.6% Nat. Highways Authority 2022,Bonds,AAA,0.00 - 5.11,5.11
8.7% Power Grid Corporation 2023,Bonds,AAA,0.00 - 8.72,4.95
7.29% SIDBI 2022,Debenture,AAA,0.00 - 5.48,4.74
7.93% NTPC 2022,Non Convertible Debenture,AAA,0.00 - 8.08,4.30
8.75% LIC Housing Fin. 2023,Debenture,AAA,0.00 - 7.13,3.84
HPCL 2024,Debenture,AAA,0.00 - 3.88,3.35
8.02% BPCL 2024,Debenture,AAA,0.00 - 3.33,3.33
9.08% LIC Housing Fin. 2023,Bonds,AAA,0.00 - 4.92,3.31
8.25% IRFC 2024,Debenture,AAA,0.00 - 4.66,3.16
9.5% Export-Import Bank 2023,Bonds,AAA,0.00 - 3.85,2.93
7.27% Nat. Highways Authority 2022,Debenture,AAA,0.00 - 2.74,2.37
8.8% Power Grid Corporation 2023,Bonds,AAA,0.00 - 2.13,2.13
7.69% BPCL 2023,Debenture,AAA,0.00 - 5.22,2.06
8.81% SIDBI 2022,Debenture,AAA,0.00 - 6.84,1.74
8.4% Bank of Baroda 2028,Non Convertible Debenture,AAA,0.00 - 8.43,1.71
7.62% HUDCO 2022,Debenture,AAA,0.00 - 3.17,1.70
6.99% HUDCO 2022,Debenture,AAA,0.00 - 1.67,1.67
8.84% Power Grid Corporation 2023,Bonds,AAA,0.00 - 1.07,1.07
9.37% State Bank of India 2023,Debenture,AA+,0.00 - 1.53,1.03
10.7% IRFC 2023,Bonds/NCDs,AAA,0.00 - 5.38,0.76
675. L&T Banking and PSU Debt Fund - Direct Plan
8.5% National Bank Agr. Rur. Devp,Debenture,AAA,0.00 - 9.51,9.51
9.05% HDFC 2023,Debenture,AAA,0.00 - 9.02,9.02
8.85% HDFC Bank 2099,Bonds,AA+,0.00 - 8.92,6.78
State Bank of India 2056,Debenture,AA+,0.00 - 8.27,5.45
7.61% HUDCO 2022,Debenture,AAA,0.00 - 6.29,5.43
7.6% Nat. Highways Authority 2022,Bonds,AAA,0.00 - 5.11,5.11
8.7% Power Grid Corporation 2023,Bonds,AAA,0.00 - 8.72,4.95
7.29% SIDBI 2022,Debenture,AAA,0.00 - 5.48,4.74
7.93% NTPC 2022,Non Convertible Debenture,AAA,0.00 - 8.08,4.30
8.75% LIC Housing Fin. 2023,Debenture,AAA,0.00 - 7.13,3.84
HPCL 2024,Debenture,AAA,0.00 - 3.88,3.35
8.02% BPCL 2024,Debenture,AAA,0.00 - 3.33,3.33
9.08% LIC Housing Fin. 2023,Bonds,AAA,0.00 - 4.92,3.31
8.25% IRFC 2024,Debenture,AAA,0.00 - 4.66,3.16
9.5% Export-Import Bank 2023,Bonds,AAA,0.00 - 3.85,2.93
7.27% Nat. Highways Authority 2022,Debenture,AAA,0.00 - 2.74,2.37
8.8% Power Grid Corporation 2023,Bonds,AAA,0.00 - 2.13,2.13
7.69% BPCL 2023,Debenture,AAA,0.00 - 5.22,2.06
8.81% SIDBI 2022,Debenture,AAA,0.00 - 6.84,1.74
8.4% Bank of Baroda 2028,Non Convertible Debenture,AAA,0.00 - 8.43,1.71
7.62% HUDCO 2022,Debenture,AAA,0.00 - 3.17,1.70
6.99% HUDCO 2022,Debenture,AAA,0.00 - 1.67,1.67
8.84% Power Grid Corporation 2023,Bonds,AAA,0.00 - 1.07,1.07
9.37% State Bank of India 2023,Debenture,AA+,0.00 - 1.53,1.03
10.7% IRFC 2023,Bonds/NCDs,AAA,0.00 - 5.38,0.76
678. L&T Credit Risk Fund
8.15% Vodafone Mobile Services 2019,Debenture,AA-,0.00 - 5.24,5.02
11.75% Asirvad Microfinance 2020,Debenture,A+,0.00 - 3.98,3.83
10.8% Samasta Microfinance 2020,Debenture,A,0.00 - 3.95,3.82
9.65% Green Infra Wind Energy 2023,Debenture,AA,0.00 - 3.80,3.80
11.25% Syndicate Bank,Bonds,AA-,2.81 - 3.42,3.09
8.45% Tata Power Renewable Energy 2022,Structured Obligation,AA,2.40 - 3.23,3.06
9.18% Renew Power 2022,Debenture,A+,0.00 - 3.55,3.02
9.5% Indusind Bank,Bonds,AA,0.00 - 2.77,2.63
SD Corporation 2021,Debenture,AA+,0.00 - 2.69,2.54
8.25% Vedanta 2019,Debenture,AA-,0.00 - 2.64,2.52
Bharat Aluminium Co. 2020,Debenture,AA-,2.49 - 4.28,2.49
Walwhan Renewables Energy 2022,Debenture,AA,1.57 - 2.55,2.42
8.25% Vizag General Cargo Berth 2020,Structured Obligation,AA,1.83 - 3.20,2.37
Jhajjar Power 2022,Debenture,A+,2.26 - 2.87,2.27
8.75% Indiabulls Housing Finance 2021,Debenture,AAA,1.49 - 4.08,1.49
Tata Sky 2019,Debenture,AA,0.00 - 3.26,1.29
10.9% DLF Promenad 2021,Debenture,AA,0.00 - 1.36,1.29
8.37% Indiabulls Housing Finance 2019,Debenture,AAA,0.00 - 1.33,1.27
10.25% Reliance Broadcast Network 2019,Debenture,AA-,1.27 - 1.60,1.27
Ess Kay Fincorp,Debenture,A-,0.00 - 1.27,1.27
10.05% Indostar Capital Finance 2021,Debenture,AA-,0.00 - 1.34,1.26
4% HPCL Mittal Energy 2021,Debenture,AA,0.71 - 1.40,1.24
10.75% Dewan Housing Fin. Corpn.,Debenture,AA,0.00 - 1.38,1.24
8.93% IIFL Home Finance 2023,Debenture,AA,1.23 - 3.01,1.23
4% HPCL Mittal Energy 2020,Debenture,AA,0.00 - 2.28,1.23
679. L&T Credit Risk Fund - Direct Plan
8.15% Vodafone Mobile Services 2019,Debenture,AA-,0.00 - 5.24,5.02
11.75% Asirvad Microfinance 2020,Debenture,A+,0.00 - 3.98,3.83
10.8% Samasta Microfinance 2020,Debenture,A,0.00 - 3.95,3.82
9.65% Green Infra Wind Energy 2023,Debenture,AA,0.00 - 3.80,3.80
11.25% Syndicate Bank,Bonds,AA-,2.81 - 3.42,3.09
8.45% Tata Power Renewable Energy 2022,Structured Obligation,AA,2.40 - 3.23,3.06
9.18% Renew Power 2022,Debenture,A+,0.00 - 3.55,3.02
9.5% Indusind Bank,Bonds,AA,0.00 - 2.77,2.63
SD Corporation 2021,Debenture,AA+,0.00 - 2.69,2.54
8.25% Vedanta 2019,Debenture,AA-,0.00 - 2.64,2.52
Bharat Aluminium Co. 2020,Debenture,AA-,2.49 - 4.28,2.49
Walwhan Renewables Energy 2022,Debenture,AA,1.57 - 2.55,2.42
8.25% Vizag General Cargo Berth 2020,Structured Obligation,AA,1.83 - 3.20,2.37
Jhajjar Power 2022,Debenture,A+,2.26 - 2.87,2.27
8.75% Indiabulls Housing Finance 2021,Debenture,AAA,1.49 - 4.08,1.49
Tata Sky 2019,Debenture,AA,0.00 - 3.26,1.29
10.9% DLF Promenad 2021,Debenture,AA,0.00 - 1.36,1.29
8.37% Indiabulls Housing Finance 2019,Debenture,AAA,0.00 - 1.33,1.27
10.25% Reliance Broadcast Network 2019,Debenture,AA-,1.27 - 1.60,1.27
Ess Kay Fincorp,Debenture,A-,0.00 - 1.27,1.27
10.05% Indostar Capital Finance 2021,Debenture,AA-,0.00 - 1.34,1.26
4% HPCL Mittal Energy 2021,Debenture,AA,0.71 - 1.40,1.24
10.75% Dewan Housing Fin. Corpn.,Debenture,AA,0.00 - 1.38,1.24
8.93% IIFL Home Finance 2023,Debenture,AA,1.23 - 3.01,1.23
4% HPCL Mittal Energy 2020,Debenture,AA,0.00 - 2.28,1.23
680. L&T Credit Risk Fund - Retail Plan
8.15% Vodafone Mobile Services 2019,Debenture,AA-,0.00 - 5.24,5.02
11.75% Asirvad Microfinance 2020,Debenture,A+,0.00 - 3.98,3.83
10.8% Samasta Microfinance 2020,Debenture,A,0.00 - 3.95,3.82
9.65% Green Infra Wind Energy 2023,Debenture,AA,0.00 - 3.80,3.80
11.25% Syndicate Bank,Bonds,AA-,2.81 - 3.42,3.09
8.45% Tata Power Renewable Energy 2022,Structured Obligation,AA,2.40 - 3.23,3.06
9.18% Renew Power 2022,Debenture,A+,0.00 - 3.55,3.02
9.5% Indusind Bank,Bonds,AA,0.00 - 2.77,2.63
SD Corporation 2021,Debenture,AA+,0.00 - 2.69,2.54
8.25% Vedanta 2019,Debenture,AA-,0.00 - 2.64,2.52
Bharat Aluminium Co. 2020,Debenture,AA-,2.49 - 4.28,2.49
Walwhan Renewables Energy 2022,Debenture,AA,1.57 - 2.55,2.42
8.25% Vizag General Cargo Berth 2020,Structured Obligation,AA,1.83 - 3.20,2.37
Jhajjar Power 2022,Debenture,A+,2.26 - 2.87,2.27
8.75% Indiabulls Housing Finance 2021,Debenture,AAA,1.49 - 4.08,1.49
Tata Sky 2019,Debenture,AA,0.00 - 3.26,1.29
10.9% DLF Promenad 2021,Debenture,AA,0.00 - 1.36,1.29
8.37% Indiabulls Housing Finance 2019,Debenture,AAA,0.00 - 1.33,1.27
10.25% Reliance Broadcast Network 2019,Debenture,AA-,1.27 - 1.60,1.27
Ess Kay Fincorp,Debenture,A-,0.00 - 1.27,1.27
10.05% Indostar Capital Finance 2021,Debenture,AA-,0.00 - 1.34,1.26
4% HPCL Mittal Energy 2021,Debenture,AA,0.71 - 1.40,1.24
10.75% Dewan Housing Fin. Corpn.,Debenture,AA,0.00 - 1.38,1.24
8.93% IIFL Home Finance 2023,Debenture,AA,1.23 - 3.01,1.23
4% HPCL Mittal Energy 2020,Debenture,AA,0.00 - 2.28,1.23
683. L&T Flexi Bond Fund
7.26% GOI 2029,GOI Securities,SOV,0.00 - 37.24,22.43
7.27% GOI 2026,GOI Securities,SOV,0.00 - 27.07,17.93
7.32% GOI 2024,GOI Securities,SOV,0.00 - 27.73,17.89
8.27% Nat. Highways Authority 2029,Debenture,AAA,0.00 - 7.81,7.49
8.8% Export-Import Bank 2023,Bonds,AAA,7.29 - 9.57,7.29
8.56% Nuclear Power Corpn. 2023,Debenture,AAA,7.27 - 9.51,7.27
State Bank of India 2056,Debenture,AA+,0.00 - 7.47,7.14
7.64% Ultratech Cement 2024,Debenture,AAA,0.00 - 7.18,6.93
7.68% GOI 2023,GOI Securities,SOV,0.90 - 0.95,0.90
684. L&T Flexi Bond Fund - Direct Plan
7.26% GOI 2029,GOI Securities,SOV,0.00 - 37.24,22.43
7.27% GOI 2026,GOI Securities,SOV,0.00 - 27.07,17.93
7.32% GOI 2024,GOI Securities,SOV,0.00 - 27.73,17.89
8.27% Nat. Highways Authority 2029,Debenture,AAA,0.00 - 7.81,7.49
8.8% Export-Import Bank 2023,Bonds,AAA,7.29 - 9.57,7.29
8.56% Nuclear Power Corpn. 2023,Debenture,AAA,7.27 - 9.51,7.27
State Bank of India 2056,Debenture,AA+,0.00 - 7.47,7.14
7.64% Ultratech Cement 2024,Debenture,AAA,0.00 - 7.18,6.93
7.68% GOI 2023,GOI Securities,SOV,0.90 - 0.95,0.90
685. L&T FMP Series XIV Scheme A (1233 Days) - Direct Plan
IIFL Home Finance 2020,Debenture,AA,12.06 - 12.66,12.66
JM Financial Products 2020,Debenture,AA,11.90 - 12.54,12.54
Reserve Bank of India 91-D 05/12/2019,Treasury Bills,SOV,0.00 - 11.79,11.79
8.19% Tata Housing Devp. Co. 2020,Debenture,AA,9.78 - 10.32,10.13
8.65% Amba River Coke 2020,Debenture,AA,0.00 - 9.82,9.70
8.9% Hinduja Leyland Finance 2020,Debenture,AA-,8.47 - 9.43,8.92
8.29% Century Textiles & Inds. 2020,Bonds,AA,8.60 - 9.11,8.88
IIFL Facilities Services 2020,Debenture,AA,7.57 - 8.00,8.00
Aditya Birla Fashion and Retail 2020,Debenture,AA,5.15 - 5.41,5.41
Reliance Broadcast Network 2020,Debenture,C,0.00 - 3.68,3.68
National Bank Agr. Rur. Devp 2020,Certificate of Deposit,A1+,0.00 - 2.14,2.14
1.5% HDFC 2020,Debenture,AAA,0.00 - 1.65,1.62
7.2% LIC Housing Fin. 2020,Debenture,AAA,0.00 - 0.80,0.79
686. L&T FMP Series XIV Scheme A (1233 Days) - Regular Plan
IIFL Home Finance 2020,Debenture,AA,12.06 - 12.66,12.66
JM Financial Products 2020,Debenture,AA,11.90 - 12.54,12.54
Reserve Bank of India 91-D 05/12/2019,Treasury Bills,SOV,0.00 - 11.79,11.79
8.19% Tata Housing Devp. Co. 2020,Debenture,AA,9.78 - 10.32,10.13
8.65% Amba River Coke 2020,Debenture,AA,0.00 - 9.82,9.70
8.9% Hinduja Leyland Finance 2020,Debenture,AA-,8.47 - 9.43,8.92
8.29% Century Textiles & Inds. 2020,Bonds,AA,8.60 - 9.11,8.88
IIFL Facilities Services 2020,Debenture,AA,7.57 - 8.00,8.00
Aditya Birla Fashion and Retail 2020,Debenture,AA,5.15 - 5.41,5.41
Reliance Broadcast Network 2020,Debenture,C,0.00 - 3.68,3.68
National Bank Agr. Rur. Devp 2020,Certificate of Deposit,A1+,0.00 - 2.14,2.14
1.5% HDFC 2020,Debenture,AAA,0.00 - 1.65,1.62
7.2% LIC Housing Fin. 2020,Debenture,AAA,0.00 - 0.80,0.79
687. L&T FMP Series XIV Scheme C (1150 Days) - Direct Plan
8.7% Vedanta 2020,Debenture,AA,8.98 - 9.96,9.96
8.65% Amba River Coke 2020,Debenture,AA,0.00 - 9.82,9.82
JM Financial Products 2020,Debenture,AA,9.63 - 9.75,9.68
8.29% Century Textiles & Inds. 2020,Bonds,AA,9.50 - 10.26,9.50
8.19% Tata Housing Devp. Co. 2020,Debenture,AA,9.47 - 10.17,9.47
TMF Holdings 2020,Debenture,AA-,0.00 - 9.42,9.42
Aditya Birla Fashion and Retail 2020,Debenture,AA,8.21 - 8.28,8.21
8.25% Kudgi Transmission 2020,Debenture,AAA,0.00 - 6.99,6.99
8.85% East-North Interconnection Company 2020,Debenture,AAA,5.02 - 5.43,5.02
8.78% Oriental Nagpur Betul Highway 2020,Debenture,AAA,4.78 - 5.20,4.78
Oriental Nagpur Betul Highway 2020,Debenture,AAA,0.00 - 2.56,2.56
1.5% HDFC 2020,Debenture,AAA,0.00 - 1.64,1.53
National Bank Agr. Rur. Devp 2020,Certificate of Deposit,A1+,0.00 - 0.48,0.48
688. L&T FMP Series XIV Scheme C (1150 Days) - Regular Plan
8.7% Vedanta 2020,Debenture,AA,8.98 - 9.96,9.96
8.65% Amba River Coke 2020,Debenture,AA,0.00 - 9.82,9.82
JM Financial Products 2020,Debenture,AA,9.63 - 9.75,9.68
8.29% Century Textiles & Inds. 2020,Bonds,AA,9.50 - 10.26,9.50
8.19% Tata Housing Devp. Co. 2020,Debenture,AA,9.47 - 10.17,9.47
TMF Holdings 2020,Debenture,AA-,0.00 - 9.42,9.42
Aditya Birla Fashion and Retail 2020,Debenture,AA,8.21 - 8.28,8.21
8.25% Kudgi Transmission 2020,Debenture,AAA,0.00 - 6.99,6.99
8.85% East-North Interconnection Company 2020,Debenture,AAA,5.02 - 5.43,5.02
8.78% Oriental Nagpur Betul Highway 2020,Debenture,AAA,4.78 - 5.20,4.78
Oriental Nagpur Betul Highway 2020,Debenture,AAA,0.00 - 2.56,2.56
1.5% HDFC 2020,Debenture,AAA,0.00 - 1.64,1.53
National Bank Agr. Rur. Devp 2020,Certificate of Deposit,A1+,0.00 - 0.48,0.48
689. L&T FMP Series XVI Plan A (1223 Days) - Direct Plan
Kotak Mahindra Prime 2021,Debenture,AAA,10.17 - 10.32,10.32
8.75% HDFC 2021,Debenture,AAA,8.40 - 9.00,8.40
8.75% LIC Housing Fin. 2021,Debenture,AAA,8.40 - 9.00,8.40
7.65% IRFC 2021,Debenture,AAA,5.71 - 8.52,8.35
9.18% Power Finance Corp. 2021,Bonds,AAA,7.05 - 7.62,7.05
8.13% Power Grid Corporation 2021,Debenture,AAA,7.01 - 7.48,7.01
8.18% NTPC 2020,Bonds,AAA,7.00 - 7.50,7.00
7.4% National Bank Agr. Rur. Devp 2021,Debenture,AAA,6.91 - 7.39,6.91
